CMDLINE python -m exporters.coreml -m=meta-llama/Llama-2-7b-chat-hf \ --feature=text-generation --quantize=float16 --use_past --preprocessor=tokenizer --framework=pt
MEM 1.613281 1692991433.9691
MEM 19.097656 1692991434.0774
MEM 29.964844 1692991434.1854
MEM 37.292969 1692991434.2937
MEM 41.101562 1692991434.4019
MEM 46.109375 1692991434.5101
MEM 49.171875 1692991434.6174
MEM 51.921875 1692991434.7251
MEM 54.269531 1692991434.8334
MEM 56.269531 1692991434.9428
MEM 57.753906 1692991435.0507
MEM 97.484375 1692991435.1585
MEM 193.316406 1692991435.2668
MEM 212.695312 1692991435.3751
MEM 226.023438 1692991435.4841
MEM 239.042969 1692991435.5914
MEM 268.445312 1692991435.6997
MEM 273.441406 1692991435.8071
MEM 275.265625 1692991435.9149
MEM 276.164062 1692991436.0232
MEM 277.035156 1692991436.1311
MEM 279.039062 1692991436.2384
MEM 282.285156 1692991436.3457
MEM 284.792969 1692991436.4545
MEM 287.226562 1692991436.5635
MEM 290.238281 1692991436.6718
MEM 293.375000 1692991436.7810
MEM 294.429688 1692991436.8884
MEM 295.019531 1692991436.9961
MEM 296.410156 1692991437.1045
MEM 298.046875 1692991437.2128
MEM 298.429688 1692991437.3213
MEM 301.488281 1692991437.4291
MEM 303.578125 1692991437.5364
MEM 305.667969 1692991437.6453
MEM 308.183594 1692991437.7537
MEM 310.121094 1692991437.8620
MEM 313.699219 1692991437.9704
MEM 318.234375 1692991438.0783
MEM 321.332031 1692991438.1857
MEM 328.882812 1692991438.2936
MEM 333.042969 1692991438.4020
MEM 335.894531 1692991438.5100
MEM 340.097656 1692991438.6183
MEM 344.761719 1692991438.7262
MEM 347.289062 1692991438.8345
MEM 349.046875 1692991438.9431
MEM 352.457031 1692991439.0511
MEM 353.554688 1692991439.1586
MEM 357.402344 1692991439.2666
MEM 361.171875 1692991439.3749
MEM 363.539062 1692991439.4832
MEM 366.367188 1692991439.5906
MEM 369.406250 1692991439.6989
MEM 369.585938 1692991439.8064
MEM 372.242188 1692991439.9137
MEM 375.878906 1692991440.0223
MEM 378.246094 1692991440.1314
MEM 378.843750 1692991440.2391
MEM 382.753906 1692991440.3468
MEM 383.582031 1692991440.4549
MEM 384.585938 1692991440.5640
MEM 387.488281 1692991440.6727
MEM 388.511719 1692991440.7807
MEM 390.617188 1692991440.8879
MEM 393.539062 1692991440.9953
MEM 412.140625 1692991441.1033
MEM 406.445312 1692991441.2122
MEM 408.058594 1692991441.3203
MEM 409.761719 1692991441.4277
MEM 411.644531 1692991441.5351
MEM 413.925781 1692991441.6436
MEM 417.250000 1692991441.7518
MEM 420.812500 1692991441.8596
MEM 420.937500 1692991441.9673
MEM 421.011719 1692991442.0751
MEM 421.074219 1692991442.1835
MEM 421.121094 1692991442.2923
MEM 421.238281 1692991442.3997
MEM 421.351562 1692991442.5070
MEM 421.503906 1692991442.6150
MEM 423.593750 1692991442.7238
MEM 426.242188 1692991442.8318
MEM 427.878906 1692991442.9394
MEM 429.832031 1692991443.0469
MEM 443.457031 1692991443.1548
MEM 493.792969 1692991443.2635
MEM 510.750000 1692991443.3719
MEM 539.746094 1692991443.4799
MEM 555.007812 1692991443.5879
MEM 544.597656 1692991443.6971
MEM 498.953125 1692991443.8067
MEM 499.253906 1692991443.9159
MEM 499.718750 1692991444.0241
MEM 500.875000 1692991444.1331
MEM 501.230469 1692991444.2412
MEM 501.585938 1692991444.3490
MEM 502.140625 1692991444.4565
MEM 504.062500 1692991444.5647
MEM 504.308594 1692991444.6729
MEM 504.757812 1692991444.7810
MEM 505.191406 1692991444.8885
MEM 505.371094 1692991444.9960
MEM 505.593750 1692991445.1040
MEM 505.957031 1692991445.2120
MEM 508.871094 1692991445.3202
MEM 509.054688 1692991445.4277
MEM 509.292969 1692991445.5367
MEM 509.488281 1692991445.6452
MEM 510.128906 1692991445.7538
MEM 510.667969 1692991445.8624
MEM 510.851562 1692991445.9707
MEM 511.492188 1692991446.0781
MEM 512.136719 1692991446.1858
MEM 512.832031 1692991446.2939
MEM 513.281250 1692991446.4019
