CMDLINE python -m exporters.coreml -m=meta-llama/Llama-2-7b-chat-hf \ --feature=text-generation --quantize=float16 --use_past --preprocessor=tokenizer --framework=pt
MEM 1.687500 1692993224.1717
MEM 17.671875 1692993224.2873
MEM 29.964844 1692993224.4026
MEM 36.816406 1692993224.5168
MEM 41.503906 1692993224.6309
MEM 44.636719 1692993224.7445
MEM 49.667969 1692993224.8581
MEM 53.570312 1692993224.9727
MEM 55.046875 1692993225.0875
MEM 58.074219 1692993225.2014
MEM 58.589844 1692993225.3165
MEM 61.531250 1692993225.4304
MEM 144.082031 1692993225.5450
MEM 195.472656 1692993225.6598
MEM 215.187500 1692993225.7739
MEM 227.324219 1692993225.8886
MEM 256.816406 1692993226.0035
MEM 269.835938 1692993226.1196
MEM 273.519531 1692993226.2338
MEM 274.503906 1692993226.3489
MEM 275.507812 1692993226.4620
MEM 278.027344 1692993226.5758
MEM 279.714844 1692993226.6899
MEM 282.292969 1692993226.8030
MEM 285.839844 1692993226.9175
MEM 288.621094 1692993227.0332
MEM 290.742188 1692993227.1478
MEM 292.914062 1692993227.2631
MEM 293.574219 1692993227.3778
MEM 295.058594 1692993227.4929
MEM 295.492188 1692993227.6071
MEM 298.714844 1692993227.7202
MEM 299.046875 1692993227.8343
MEM 301.175781 1692993227.9485
MEM 303.941406 1692993228.0637
MEM 306.085938 1692993228.1808
MEM 308.582031 1692993228.2980
MEM 311.257812 1692993228.4134
MEM 313.996094 1692993228.5278
MEM 318.281250 1692993228.6421
MEM 326.039062 1692993228.7557
MEM 329.824219 1692993228.8707
MEM 333.097656 1692993228.9857
MEM 335.699219 1692993229.1011
MEM 339.710938 1692993229.2159
MEM 343.843750 1692993229.3308
MEM 346.488281 1692993229.4470
MEM 349.179688 1692993229.5621
MEM 351.050781 1692993229.6762
MEM 353.945312 1692993229.7904
MEM 357.933594 1692993229.9048
MEM 359.960938 1692993230.0209
MEM 362.121094 1692993230.1365
MEM 363.843750 1692993230.2513
MEM 368.546875 1692993230.3660
MEM 368.710938 1692993230.4809
MEM 371.410156 1692993230.5953
MEM 375.414062 1692993230.7098
MEM 377.238281 1692993230.8234
MEM 379.503906 1692993230.9378
MEM 382.589844 1692993231.0520
MEM 383.152344 1692993231.1666
MEM 385.035156 1692993231.2812
MEM 387.054688 1692993231.3964
MEM 388.820312 1692993231.5105
MEM 391.546875 1692993231.6236
MEM 410.035156 1692993231.7388
MEM 404.101562 1692993231.8527
MEM 405.871094 1692993231.9668
MEM 407.074219 1692993232.0830
MEM 409.242188 1692993232.1998
MEM 411.980469 1692993232.3150
MEM 414.500000 1692993232.4321
MEM 418.050781 1692993232.5468
MEM 419.343750 1692993232.6609
MEM 419.414062 1692993232.7766
MEM 419.460938 1692993232.8917
MEM 419.519531 1692993233.0080
MEM 419.710938 1692993233.1226
MEM 419.828125 1692993233.2373
MEM 419.867188 1692993233.3530
MEM 422.605469 1692993233.4674
MEM 424.984375 1692993233.5808
MEM 427.078125 1692993233.6964
MEM 429.687500 1692993233.8097
MEM 472.441406 1692993233.9249
MEM 505.429688 1692993234.0421
MEM 536.855469 1692993234.1573
MEM 562.960938 1692993234.2744
MEM 521.914062 1692993234.3925
MEM 497.167969 1692993234.5082
MEM 497.925781 1692993234.6218
MEM 498.218750 1692993234.7354
MEM 499.308594 1692993234.8500
MEM 499.714844 1692993234.9643
MEM 500.273438 1692993235.0789
MEM 501.937500 1692993235.1941
MEM 502.519531 1692993235.3084
MEM 502.679688 1692993235.4233
MEM 502.976562 1692993235.5380
MEM 503.167969 1692993235.6515
MEM 503.773438 1692993235.7647
MEM 504.484375 1692993235.8787
MEM 507.363281 1692993235.9931
MEM 507.617188 1692993236.1081
MEM 507.929688 1692993236.2226
MEM 508.500000 1692993236.3374
MEM 509.242188 1692993236.4518
MEM 509.921875 1692993236.5683
MEM 510.558594 1692993236.6832
MEM 510.781250 1692993236.7977
MEM 511.527344 1692993236.9131
MEM 511.871094 1692993237.0287
MEM 512.320312 1692993237.1447
MEM 512.644531 1692993237.2629
MEM 513.070312 1692993237.3821
MEM 513.417969 1692993237.4958
MEM 513.718750 1692993237.6103
MEM 514.160156 1692993237.7244
MEM 514.722656 1692993237.8375
MEM 517.761719 1692993237.9521
MEM 518.316406 1692993238.0671
MEM 518.703125 1692993238.1816
MEM 519.007812 1692993238.2966
MEM 519.414062 1692993238.4114
MEM 524.535156 1692993238.5259
MEM 522.492188 1692993238.6395
MEM 522.492188 1692993238.7529
MEM 522.542969 1692993238.8678
MEM 522.554688 1692993238.9817
MEM 522.718750 1692993239.0962
MEM 522.933594 1692993239.2123
MEM 522.937500 1692993239.3270
MEM 522.945312 1692993239.4417
MEM 522.953125 1692993239.5568
MEM 522.957031 1692993239.6706
MEM 522.968750 1692993239.7863
MEM 522.984375 1692993239.9009
MEM 522.988281 1692993240.0166
MEM 522.996094 1692993240.1326
MEM 523.003906 1692993240.2475
MEM 523.027344 1692993240.3623
MEM 523.031250 1692993240.4778
MEM 523.042969 1692993240.5909
MEM 523.046875 1692993240.7056
MEM 523.058594 1692993240.8225
MEM 523.156250 1692993240.9421
MEM 523.226562 1692993241.0597
MEM 523.250000 1692993241.1774
MEM 523.343750 1692993241.2965
MEM 523.398438 1692993241.4113
MEM 523.527344 1692993241.5268
MEM 523.546875 1692993241.6428
MEM 523.554688 1692993241.7604
MEM 523.566406 1692993241.8766
MEM 523.593750 1692993241.9909
MEM 523.609375 1692993242.1051
MEM 523.628906 1692993242.2218
MEM 523.640625 1692993242.3366
MEM 523.917969 1692993242.4514
MEM 523.937500 1692993242.5661
MEM 524.394531 1692993242.6810
MEM 562.410156 1692993242.7954
MEM 618.218750 1692993242.9104
MEM 659.644531 1692993243.0251
MEM 676.867188 1692993243.1413
MEM 657.960938 1692993243.2573
MEM 604.937500 1692993243.3733
MEM 605.082031 1692993243.4869
MEM 605.113281 1692993243.6007
MEM 605.367188 1692993243.7154
MEM 605.867188 1692993243.8297
MEM 606.058594 1692993243.9435
MEM 606.761719 1692993244.0576
MEM 606.957031 1692993244.1723
MEM 607.355469 1692993244.2865
MEM 607.535156 1692993244.4004
MEM 607.898438 1692993244.5150
MEM 608.210938 1692993244.6301
MEM 608.371094 1692993244.7439
MEM 609.136719 1692993244.8582
